cnpj,empresa_porte
14853127000168,MEI
14874778000134,MEI
15070029000117,MEI
15124807000103,MEI
15282201000104,MEI
15285442000107,MEI
15560645000156,MEI
15912149000114,MEI
15988662000199,MEI
16443421000127,MEI
16554109000100,MEI
16572065000141,MEI
16837744000103,MEI
17397404000163,MEI
17418827000112,MEI
17435521000174,MEI
17595990000150,MEI
17659998000133,MEI
17844767000108,MEI
17978035000100,MEI
18047566000134,MEI
18219325000125,MEI
18401625000120,MEI
18625676000136,MEI
18654072000118,MEI
18836765000121,MEI
18918655000109,MEI
19166077000164,MEI
19428661000140,MEI
19468441000140,MEI
19633562000109,MEI
19775599000163,MEI
19817559000137,MEI
19833346000107,MEI
19850747000167,MEI
19871294000155,MEI
19875015000121,MEI
20022751000116,MEI
20254105000184,MEI
20377563000100,MEI
20417206000129,MEI
20624507000123,MEI
20639955000109,MEI
21081040000185,MEI
21253347000116,MEI
21272677000159,MEI
21458581000180,MEI
21508249000182,MEI
21770537000100,MEI
21926484000174,MEI
21937929000111,MEI
22079535000132,MEI
22388412000183,MEI
22566832000102,MEI
22624992000160,MEI
22898465000144,MEI
22965391000111,MEI
23008920000151,MEI
23107305000100,MEI
23307807000177,MEI
23360042000139,MEI
23423533000181,MEI
23541848000123,MEI
23730904000178,MEI
23773597000102,MEI
24116668000167,MEI
24202432000143,MEI
24246626000140,MEI
24256640000125,MEI
24373477000180,MEI
24394944000159,MEI
24536145000170,MEI
24548797000124,MEI
24641027000121,MEI
24641702000112,MEI
24689904000134,MEI
24710978000105,MEI
24881372000132,MEI
25025352000122,MEI
25098461000170,MEI
25283736000145,MEI
25460605000196,MEI
25989917000191,MEI
25995981000185,MEI
26214420000164,MEI
26245273000190,MEI
26664411000175,MEI
26738232000135,MEI
26807753000105,MEI
26828927000108,MEI
26924857000191,MEI
26959500000149,MEI
26970185000150,MEI
26988001000180,MEI
26993128000197,MEI
26998227000161,MEI
27010473000126,MEI
27099398000111,MEI
27175602000136,MEI
27214843000147,MEI
27232493000141,MEI
27241518000173,MEI
27251463000182,MEI
27262394000102,MEI
27388256000174,MEI
27404521000160,MEI
27504579000186,MEI
27516342000115,MEI
27524759000120,MEI
27656651000190,MEI
27670896000172,MEI
27734443000162,MEI
27942528000136,MEI
27947739000161,MEI
28228430000184,MEI
28466705000118,MEI
28535733000140,MEI
28583501000167,MEI
28624270000192,MEI
28655210000137,MEI
28715412000127,MEI
28735068000138,MEI
28831939000117,MEI
28864277000181,MEI
28906517000163,MEI
28930721000110,MEI
28991387000104,MEI
29044162000103,MEI
29134799000190,MEI
29201281000122,MEI
29410847000126,MEI
29501793000104,MEI
29569888000160,MEI
29953799000112,MEI
30161316000126,MEI
30247881000100,MEI
30300554000175,MEI
30390130000149,MEI
30406484000134,MEI
30572151000185,MEI
30649028000115,MEI
30759312000144,MEI
30782812000105,MEI
30930703000180,MEI
30931709000171,MEI
31018672000158,MEI
31076865000165,MEI
31136372000173,MEI
31184034000107,MEI
31198951000140,MEI
31250652000108,MEI
31311029000118,MEI
31481390000192,MEI
31540154000108,MEI
31547206000160,MEI
31759283000183,MEI
31822966000138,MEI
31948275000185,MEI
31960961000171,MEI
32064186000139,MEI
32172703000193,MEI
32240861000133,MEI
32389928000104,MEI
32390086000100,MEI
32426123000185,MEI
32501514000117,MEI
32502216000141,MEI
32568367000100,MEI
32585992000152,MEI
32612184000137,MEI
32634961000144,MEI
32658141000192,MEI
32673720000104,MEI
32793509000125,MEI
32794634000150,MEI
32841406000193,MEI
32875298000170,MEI
32890515000109,MEI
32930076000102,MEI
32956271000101,MEI
33079964000126,MEI
33085555000132,MEI
33106368000198,MEI
33137867000142,MEI
33168306000100,MEI
33296020000100,MEI
33345840000145,MEI
33347552000120,MEI
33394256000180,MEI
33457476000105,MEI
33463632000140,MEI
33493951000107,MEI
33514082000141,MEI
33528091000191,MEI
33572831000197,MEI
33689098000195,MEI
33704953000190,MEI
33720407000142,MEI
33752265000103,MEI
33785687000177,MEI
33806691000174,MEI
33814090000103,MEI
33864918000138,MEI
33911663000117,MEI
33919803000101,MEI
33944401000159,MEI
33977087000100,MEI
34005048000104,MEI
34011527000133,MEI
34014729000139,MEI
34025259000109,MEI
34039769000135,MEI
34055101000181,MEI
34113613000157,MEI
34212875000179,MEI
34242228000100,MEI
34294208000182,MEI
34335072000101,MEI
34357652000108,MEI
34462652000160,MEI
34544616000145,MEI
34545908000100,MEI
34562247000113,MEI
34691630000171,MEI
34797945000106,MEI
34830147000120,MEI
34889745000175,MEI
34952073000103,MEI
35036859000135,MEI
35099972000160,MEI
35104341000191,MEI
35199329000108,MEI
35213381000171,MEI
35242018000184,MEI
35250164000151,MEI
35304896000187,MEI
35334323000104,MEI
35505249000133,MEI
35531175000100,MEI
35539812000194,MEI
35555383000149,MEI
35599704000107,MEI
35634843000124,MEI
35727082000155,MEI
35744948000136,MEI
35749223000130,MEI
35789074000133,MEI
35797061000106,MEI
35821268000179,MEI
35822894000180,MEI
35833811000158,MEI
35868631000101,MEI
35869613000144,MEI
35873338000132,MEI
35883626000178,MEI
35950289000194,MEI
35967533000121,MEI
35973899000103,MEI
35993068000101,MEI
35997704000165,MEI
36000991000150,MEI
36018342000186,MEI
36048587000156,MEI
36065198000139,MEI
36083974000123,MEI
36084641000119,MEI
36122555000153,MEI
36125368000123,MEI
36127982000124,MEI
36143670000104,MEI
36187993000108,MEI
36211300000167,MEI
36287485000193,MEI
36306776000181,MEI
36401121000192,MEI
36424122000152,MEI
36457269000149,MEI
36479271000119,MEI
36506682000156,MEI
36511184000100,MEI
36514746000160,MEI
36538695000107,MEI
36540411000117,MEI
36545526000102,MEI
36600444000105,MEI
36650898000190,MEI
36665193000147,MEI
36672263000194,MEI
36676933000140,MEI
36689490000122,MEI
36745116000105,MEI
36823957000185,MEI
36839498000128,MEI
36840541000175,MEI
36872220000152,MEI
36902867000180,MEI
36992342000182,MEI
37019774000174,MEI
37041719000180,MEI
37071209000156,MEI
37136380000104,MEI
37168673000165,MEI
37191917000120,MEI
37266320000106,MEI
37280110000164,MEI
37303368000139,MEI
37324161000140,MEI
37326032000191,MEI
37400478000119,MEI
37402893000101,MEI
37414045000112,MEI
37430226000132,MEI
37434385000105,MEI
37441753000142,MEI
37719774000187,MEI
37729748000130,MEI
37739157000143,MEI
37838698000129,MEI
37918715000138,MEI
37961420000144,MEI
37965999000113,MEI
37992012000150,MEI
38004534000169,MEI
38050784000135,MEI
38121184000110,MEI
38157191000172,MEI
38257707000150,MEI
38330455000148,MEI
38365610000161,MEI
38448118000150,MEI
38481752000194,MEI
38710581000128,MEI
39147295000169,MEI
39149856000169,MEI
39295756000140,MEI
39323426000111,MEI
39357834000194,MEI
39418409000168,MEI
39423246000101,MEI
39426479000168,MEI
39452987000110,MEI
39521618000132,MEI
39578213000130,MEI
39579069000157,MEI
39612522000180,MEI
39637664000100,MEI
39725162000122,MEI
39768257000123,MEI
39781308000157,MEI
39823438000105,MEI
39848929000100,MEI
39857009000159,MEI
39915119000120,MEI
39923577000100,MEI
39978264000150,MEI
40099719000146,MEI
40128240000190,MEI
40139228000181,MEI
40394241000187,MEI
40421501000166,MEI
40439139000150,MEI
40444370000132,MEI
40446179000120,MEI
40450491000197,MEI
40483998000147,MEI
40499224000104,MEI
40523589000127,MEI
40533268000103,MEI
40544026000115,MEI
40707147000130,MEI
40729217000151,MEI
40733621000107,MEI
40742894000100,MEI
40745924000131,MEI
40798986000101,MEI
40914371000101,MEI
40917071000178,MEI
40986020000106,MEI
40997115000117,MEI
41013729000180,MEI
41055918000115,MEI
41074934000155,MEI
41090181000171,MEI
41100406000123,MEI
41112809000192,MEI
41156101000133,MEI
41170453000143,MEI
41174644000183,MEI
41187666000188,MEI
41205367000129,MEI
41230168000170,MEI
41261995000121,MEI
41278687000109,MEI
41280321000174,MEI
41401451000118,MEI
41412904000101,MEI
41414503000190,MEI
41448896000153,MEI
41464898000136,MEI
41505638000161,MEI
41577740000172,MEI
41627503000179,MEI
41665015000156,MEI
41676684000123,MEI
41715219000154,MEI
41722502000103,MEI
41765564000100,MEI
41826072000170,MEI
41829791000144,MEI
41842589000152,MEI
41860327000110,MEI
41908498000172,MEI
41944917000121,MEI
41989437000187,MEI
42086947000107,MEI
42099528000100,MEI
42113582000162,MEI
42126088000132,MEI
42152790000170,MEI
42171758000132,MEI
42236896000152,MEI
42252191000129,MEI
42253036000127,MEI
42276371000140,MEI
42436752000140,MEI
42448213000120,MEI
42478491000120,MEI
42553345000112,MEI
42622408000145,MEI
42633747000127,MEI
42674632000180,MEI
42749813000129,MEI
42770615000147,MEI
42820885000115,MEI
42894047000196,MEI
42908770000187,MEI
42986227000106,MEI
43042255000120,MEI
43051592000183,MEI
43058463000117,MEI
43062929000158,MEI
43063045000118,MEI
43088604000144,MEI
43130729000195,MEI
43169421000153,MEI
43209815000198,MEI
43291034000195,MEI
43339826000192,MEI
43426686000190,MEI
43439610000107,MEI
43477676000183,MEI
43480630000113,MEI
43490121000171,MEI
43572961000183,MEI
43596093000171,MEI
43605282000163,MEI
43691170000172,MEI
43702028000183,MEI
43749433000157,MEI
43801872000161,MEI
43835672000120,MEI
43878916000151,MEI
43901344000184,MEI
44011324000109,MEI
44062106000195,MEI
44169177000191,MEI
44175975000126,MEI
44185476000110,MEI
44193915000136,MEI
44200464000117,MEI
44202642000149,MEI
44230277000186,MEI
44345520000101,MEI
44349384000128,MEI
44378161000199,MEI
44390389000102,MEI
44409588000107,MEI
44469600000179,MEI
44479769000100,MEI
44518708000104,MEI
44521331000142,MEI
44528493000102,MEI
44535134000182,MEI
44608621000128,MEI
44627548000131,MEI
44637337000180,MEI
44744067000106,MEI
44754502000183,MEI
44797125000160,MEI
44807187000105,MEI
44815680000177,MEI
44831070000167,MEI
44834622000190,MEI
44843726000161,MEI
44860041000123,MEI
45037927000134,MEI
45064298000131,MEI
45066786000188,MEI
45068334000135,MEI
45082425000125,MEI
45099018000120,MEI
45107503000107,MEI
45110548000122,MEI
45129595000118,MEI
45131202000100,MEI
45142509000107,MEI
45161412000141,MEI
45205175000173,MEI
45254065000100,MEI
45254665000160,MEI
45260352000114,MEI
45285718000100,MEI
45287959000198,MEI
45290440000169,MEI
45297731000189,MEI
45326647000146,MEI
45339369000161,MEI
45411959000158,MEI
45425953000130,MEI
45487531000199,MEI
45495063000102,MEI
45503171000171,MEI
45532933000168,MEI
45535214000109,MEI
45536512000105,MEI
45546038000100,MEI
45573770000161,MEI
45585322000188,MEI
45591194000185,MEI
45679022000168,MEI
45781786000160,MEI
45798031000178,MEI
45809319000109,MEI
45819827000160,MEI
45834882000129,MEI
45852018000150,MEI
45886597000151,MEI
45891227000102,MEI
45898507000142,MEI
45901093000163,MEI
45904001000107,MEI
45916603000176,MEI
45944724000121,MEI
45962085000127,MEI
45964678000122,MEI
46020605000145,MEI
46043671000130,MEI
46075017000109,MEI
46108977000128,MEI
46118914000152,MEI
46170093000101,MEI
46232967000108,MEI
46253033000144,MEI
46298435000165,MEI
46316132000128,MEI
46354922000106,MEI
46377138000105,MEI
46401591000100,MEI
46441996000171,MEI
46499706000140,MEI
46501049000129,MEI
46506855000190,MEI
46579700000183,MEI
46606540000114,MEI
46607654000189,MEI
46671347000167,MEI
46682568000130,MEI
46683270000145,MEI
46706695000122,MEI
46735523000187,MEI
46746949000136,MEI
46753225000110,MEI
47038736000112,MEI
47045379000110,MEI
47080282000148,MEI
47123282000188,MEI
47202129000146,MEI
47223963000118,MEI
47233778000104,MEI
47241421000178,MEI
47241792000150,MEI
47265120000184,MEI
47269885000192,MEI
47290571000171,MEI
47380897000190,MEI
47404885000158,MEI
47456811000165,MEI
47465037000159,MEI
47487093000194,MEI
47513555000109,MEI
47521325000183,MEI
47533220000144,MEI
47580010000107,MEI
47599763000164,MEI
47642605000140,MEI
47645994000167,MEI
47651410000166,MEI
47658066000137,MEI
47734370000116,MEI
47762873000103,MEI
47808656000107,MEI
47840257000115,MEI
47845271000101,MEI
47867271000102,MEI
47883298000199,MEI
47892469000146,MEI
47975885000108,MEI
47979368000107,MEI
48041112000117,MEI
48041823000191,MEI
48051425000156,MEI
48093985000173,MEI
48139085000110,MEI
48202332000185,MEI
48233998000109,MEI
48238770000101,MEI
48275355000110,MEI
48285169000161,MEI
69356400000130,MEI
95070835000124,MEI
10626221000123,MEI
11539656000101,MEI
11614147000198,MEI
11822208000102,MEI
11996288000112,MEI
12044588000164,MEI
12668473000140,MEI
12695121000184,MEI
12720558000120,MEI
12867351000183,MEI
13202302000194,MEI
13231008000100,MEI
13352652000137,MEI
13377215000178,MEI
13615366000117,MEI
13654465000108,MEI
13685509000167,MEI
13888103000181,MEI
14043601000196,MEI
14195831000170,MEI
14228395000199,MEI
14298909000182,MEI
14662540000145,MEI
14679944000141,MEI
15180884000180,MEI
15524163000140,MEI
15566733000165,MEI
15632777000146,MEI
15664470000127,MEI
15819268000127,MEI
16563050000117,MEI
16625988000114,MEI
16880082000146,MEI
16902391000170,MEI
17176742000175,MEI
17355759000190,MEI
17384236000171,MEI
17406693000110,MEI
17548263000132,MEI
17710147000178,MEI
17728987000168,MEI
18054234000187,MEI
18140230000111,MEI
18275856000135,MEI
18310157000189,MEI
18428345000106,MEI
18433134000161,MEI
18436669000196,MEI
18609752000110,MEI
18873045000136,MEI
18889192000102,MEI
19037584000106,MEI
19264641000181,MEI
19473896000154,MEI
19482798000183,MEI
19603516000159,MEI
19766780000103,MEI
19980039000140,MEI
20136873000133,MEI
20194127000104,MEI
20363546000114,MEI
20733027000109,MEI
20925433000165,MEI
20987142000100,MEI
21057525000133,MEI
21153222000114,MEI
21524377000110,MEI
21568754000112,MEI
21630006000112,MEI
21662708000188,MEI
21794530000129,MEI
21893460000166,MEI
21967699000133,MEI
22002261000183,MEI
22123191000111,MEI
22142885000104,MEI
22197509000109,MEI
23044762000195,MEI
23114013000197,MEI
23202579000170,MEI
23212394000147,MEI
23391166000181,MEI
23516803000107,MEI
23582262000107,MEI
23599071000158,MEI
23720153000109,MEI
23761626000116,MEI
23827554000162,MEI
24195850000150,MEI
24208015000108,MEI
24236084000125,MEI
24288925000148,MEI
24344033000117,MEI
24366827000181,MEI
24434678000140,MEI
24516180000127,MEI
24529697000150,MEI
24546102000175,MEI
24756760000191,MEI
24972618000181,MEI
25114823000179,MEI
25171631000102,MEI
26206978000106,MEI
26244223000198,MEI
26372749000153,MEI
26391530000100,MEI
26432610000158,MEI
26441581000190,MEI
26446821000140,MEI
26482850000167,MEI
26520010000141,MEI
26563730000194,MEI
26847611000163,MEI
26858440000178,MEI
26871184000159,MEI
26969594000137,MEI
27162111000150,MEI
27246343000197,MEI
27321085000166,MEI
27330618000176,MEI
27521924000190,MEI
27612380000171,MEI
27667333000125,MEI
27698710000193,MEI
27766169000103,MEI
27777214000125,MEI
28060778000105,MEI
28115473000153,MEI
28403736000120,MEI
28426984000196,MEI
28566953000130,MEI
28711135000184,MEI
28793904000130,MEI
28851041000100,MEI
28879128000196,MEI
28933316000155,MEI
29057630000184,MEI
29093985000129,MEI
29325838000137,MEI
29420820000114,MEI
29470688000155,MEI
29471373000122,MEI
29565303000133,MEI
29747331000171,MEI
29848083000155,MEI
29854078000155,MEI
30011115000142,MEI
30019278000171,MEI
30034507000127,MEI
30069241000158,MEI
30135481000103,MEI
30185818000197,MEI
30328687000150,MEI
30328826000145,MEI
30375785000148,MEI
30504122000186,MEI
30521687000171,MEI
30821296000172,MEI
30886020000172,MEI
30933243000143,MEI
31120624000176,MEI
31179041000110,MEI
31330340000104,MEI
31344604000189,MEI
31366924000130,MEI
31482693000120,MEI
31561809000116,MEI
31654979000145,MEI
31866622000120,MEI
31871922000106,MEI
31992005000171,MEI
31994351000199,MEI
31999331000100,MEI
32050519000170,MEI
32203411000170,MEI
32263310000195,MEI
32288719000166,MEI
32329608000150,MEI
32420810000193,MEI
32519267000186,MEI
32673630000113,MEI
32689639000112,MEI
32744392000190,MEI
32851547000197,MEI
32869883000167,MEI
32914359000160,MEI
32922398000100,MEI
32969745000150,MEI
32974454000150,MEI
33028328000175,MEI
33064896000121,MEI
33213534000155,MEI
33241021000158,MEI
33282938000109,MEI
33425087000106,MEI
33476180000131,MEI
33483912000110,MEI
33530282000198,MEI
33617177000190,MEI
33688713000149,MEI
33699341000156,MEI
33751035000111,MEI
33759040000170,MEI
33768784000151,MEI
33769360000101,MEI
33773519000161,MEI
33785329000164,MEI
33787767000161,MEI
33812040000197,MEI
33814780000162,MEI
33849979000126,MEI
33877292000102,MEI
33952899000100,MEI
34021993000108,MEI
34111473000188,MEI
34122885000113,MEI
34265006000102,MEI
34271406000120,MEI
34283373000139,MEI
34364842000144,MEI
34397914000150,MEI
34419639000128,MEI
34422920000110,MEI
34457471000145,MEI
34460423000106,MEI
34575040000183,MEI
34577934000102,MEI
34580949000120,MEI
34661594000101,MEI
34664188000194,MEI
34712921000107,MEI
34743933000190,MEI
34907380000164,MEI
34937025000138,MEI
35013996000154,MEI
35061298000124,MEI
35062800000111,MEI
35146330000174,MEI
35242943000105,MEI
35263689000121,MEI
35333736000166,MEI
35404013000100,MEI
35470554000137,MEI
35505479000100,MEI
35589580000189,MEI
35603839000107,MEI
35648423000105,MEI
35663678000139,MEI
35696107000109,MEI
35712931000105,MEI
35831702000100,MEI
35833194000190,MEI
35877712000178,MEI
35897845000106,MEI
35952400000181,MEI
36003931000190,MEI
36017668000199,MEI
36079961000180,MEI
36087836000112,MEI
36126411000175,MEI
36150677000153,MEI
36163568000170,MEI
36164587000111,MEI
36172878000151,MEI
36221839000105,MEI
36291546000196,MEI
36425701000110,MEI
36472258000138,MEI
36485912000148,MEI
36495574000125,MEI
36552324000180,MEI
36615390000151,MEI
36648964000198,MEI
36726881000170,MEI
36799219000140,MEI
36847452000150,MEI
36865604000148,MEI
36890878000197,MEI
36898454000179,MEI
36912463000177,MEI
36966839000126,MEI
36980554000140,MEI
37029677000162,MEI
37084823000152,MEI
37098508000184,MEI
37113905000188,MEI
37184394000195,MEI
37221267000119,MEI
37309843000184,MEI
37382625000175,MEI
37497055000169,MEI
37511967000148,MEI
37572496000188,MEI
37575043000105,MEI
37630248000146,MEI
37654139000169,MEI
37685902000119,MEI
37702934000185,MEI
37705509000140,MEI
37719431000112,MEI
37734643000179,MEI
37738388000132,MEI
37809526000127,MEI
37812162000134,MEI
37867373000174,MEI
37905969000111,MEI
37939256000179,MEI
37966956000152,MEI
37989659000122,MEI
38074582000123,MEI
38075869000178,MEI
38149436000110,MEI
38279973000184,MEI
38325590000103,MEI
38346494000133,MEI
38393296000120,MEI
38404870000107,MEI
38488345000109,MEI
38491695000124,MEI
39275481000183,MEI
39314056000156,MEI
39319550000103,MEI
39326946000188,MEI
39363558000177,MEI
39390799000105,MEI
39417322000176,MEI
39462401000107,MEI
39590491000103,MEI
39596442000188,MEI
39623098000179,MEI
39657752000165,MEI
39717065000198,MEI
39738898000135,MEI
39940391000160,MEI
39986842000108,MEI
40004941000118,MEI
40025816000194,MEI
40077370000141,MEI
40101707000109,MEI
40253229000152,MEI
40260451000182,MEI
40348659000158,MEI
40359337000104,MEI
40397232000140,MEI
40477418000109,MEI
40487210000170,MEI
40515549000133,MEI
40537430000161,MEI
40552375000189,MEI
40565847000138,MEI
40638105000195,MEI
40718388000185,MEI
40750959000169,MEI
40755281000107,MEI
40759260000160,MEI
40783480000129,MEI
40784906000169,MEI
40817075000184,MEI
40854426000127,MEI
40897252000180,MEI
40921855000170,MEI
40960614000130,MEI
41000621000152,MEI
41063829000110,MEI
41071318000140,MEI
41081256000158,MEI
41206229000164,MEI
41250996000170,MEI
41258610000177,MEI
41357755000125,MEI
41381025000160,MEI
41447903000100,MEI
41455398000138,MEI
41490894000122,MEI
41501345000106,MEI
41502357000155,MEI
41523467000101,MEI
41564118000120,MEI
41618548000187,MEI
41680127000186,MEI
41685853000191,MEI
41693638000132,MEI
41697726000102,MEI
41702357000107,MEI
41709079000101,MEI
41726791000119,MEI
41792809000180,MEI
41795203000107,MEI
41803977000124,MEI
41819975000123,MEI
